Peer,RTT
33-2_RIV3764674125,"[0.083267, 0.083267, 0.065216, 0.07925399999999999, 0.068253, 0.068649, 0.08706699999999999, 0.058334, 0.07077, 0.07077, 0.068741, 0.061264, 0.06852699999999999, 0.060164999999999996, 0.062408, 0.069534, 0.07019, 0.074875, 0.06591799999999999, 0.06591799999999999, 0.062393, 0.05928, 0.07618699999999999, 0.059952, 0.060013, 0.060013, 0.059189, 0.059555, 0.061690999999999996, 0.08969099999999999, 0.070114, 0.070114, 0.063141, 0.058150999999999994, 0.061919999999999996, 0.07083099999999999, 0.061584, 0.061584, 0.080704, 0.0858, 0.065735, 0.061522999999999994, 0.056488, 0.056488, 0.060181, 0.076462, 0.060836999999999995, 0.081055, 0.084381, 0.059113, 0.10618599999999999, 0.079987, 0.079987, 0.075195, 0.08728, 0.072754, 0.073715, 0.057449, 0.057449, 0.059647, 0.07586699999999999, 0.076996, 0.057419, 0.07872, 0.07173199999999999, 0.063461, 0.07249499999999999, 0.060363999999999994, 0.060836999999999995, 0.057921999999999994, 0.057921999999999994, 0.079788, 0.066269, 0.071777, 0.07710299999999999, 0.07431, 0.068268, 0.059433, 0.07942199999999999, 0.073303, 0.06500199999999999, 0.074432, 0.06684899999999999, 0.06378199999999999, 0.063675, 0.08691399999999999, 0.061569, 0.061569, 0.06959499999999999, 0.071655, 0.085251, 0.056488, 0.06974799999999999, 0.06974799999999999, 0.060531999999999996, 0.058258, 0.063232, 0.072998, 0.08737199999999999, 0.074127, 0.060333, 0.07843, 0.07843, 0.080414, 0.059829999999999994, 0.09596299999999999, 0.09765599999999999, 0.09071399999999999, 0.09071399999999999, 0.066666, 0.066772, 0.06622299999999999, 0.08847, 0.09043899999999999, 0.09043899999999999, 0.080276, 0.07801799999999999, 0.116272, 0.135544, 0.104309, 0.09948699999999999, 0.074005, 0.074448, 0.069656, 0.069656, 0.057755, 0.057755, 0.074997, 0.09226999999999999, 0.099838, 0.066177, 0.056381, 0.058884, 0.064667, 0.069366, 0.064529, 0.064529, 0.076599, 0.070114, 0.073105, 0.071182, 0.059081999999999996, 0.07250999999999999, 0.073212, 0.082886, 0.062805, 0.062805, 0.068939, 0.07045, 0.060607999999999995, 0.060607999999999995, 0.06427, 0.057616999999999995, 0.059310999999999996, 0.06654399999999999, 0.06654399999999999, 0.05957, 0.0672, 0.07511899999999999, 0.089584, 0.07664499999999999, 0.119446, 0.08309899999999999, 0.071396, 0.069214, 0.061065999999999995, 0.09375, 0.09375, 0.067215, 0.070099, 0.058227999999999995, 0.06543, 0.080597, 0.080597, 0.060622999999999996, 0.066971, 0.074692, 0.074692, 0.074158, 0.100113, 0.08811999999999999, 0.06347699999999999, 0.08753999999999999, 0.06257599999999999, 0.071228, 0.070724, 0.070724, 0.070389, 0.061874, 0.058182, 0.079285, 0.082382, 0.054459, 0.062653, 0.104752, 0.058426, 0.058426, 0.071945, 0.070847, 0.07019, 0.07986499999999999, 0.06715399999999999, 0.06715399999999999, 0.071518, 0.09580999999999999, 0.065109, 0.070618, 0.128586, 0.11981199999999999, 0.118546, 0.091705, 0.074982, 0.074982, 0.123169, 0.063889, 0.079391, 0.081726, 0.067566, 0.098434, 0.07173199999999999, 0.069687, 0.06749, 0.078232, 0.06930499999999999, 0.068207, 0.066254, 0.064499, 0.066666, 0.059753, 0.061493, 0.066803, 0.08169599999999999, 0.08399999999999999, 0.060683999999999995, 0.066528, 0.073395, 0.066727, 0.066956, 0.073334, 0.064285, 0.070145, 0.070145, 0.081482, 0.059494, 0.064682, 0.066559, 0.062072999999999996, 0.062072999999999996, 0.06607099999999999, 0.06749, 0.064651, 0.064651, 0.074997, 0.076401, 0.07543899999999999, 0.071045, 0.059630999999999997, 0.087738, 0.087738, 0.062607, 0.058792, 0.074249, 0.072586, 0.073166, 0.073166, 0.07176199999999999, 0.125198, 0.131439, 0.055283, 0.124329, 0.112366, 0.063049, 0.06777999999999999, 0.067215, 0.067215, 0.066269, 0.067032, 0.064148, 0.06543, 0.074326, 0.074585, 0.060806, 0.07879599999999999, 0.07879599999999999, 0.089081, 0.064789, 0.07144199999999999, 0.074326, 0.069092, 0.069092, 0.058013999999999996, 0.065796, 0.064072, 0.063385, 0.063385, 0.09057599999999999, 0.064835, 0.07933, 0.07579, 0.07579, 0.063187, 0.07449299999999999, 0.065857, 0.06459, 0.067856, 0.057724, 0.061493, 0.09404, 0.063812, 0.080215, 0.07328799999999999, 0.08340499999999999, 0.080246, 0.068192, 0.084717, 0.084717, 0.073517, 0.060425, 0.064453, 0.068115, 0.068115, 0.064957, 0.06747399999999999, 0.072861, 0.061951, 0.085587, 0.064896, 0.108856, 0.078537, 0.095398, 0.097382, 0.09669499999999999, 0.06282, 0.09474199999999999, 0.07174699999999999, 0.086487, 0.072006, 0.079529, 0.062088, 0.060134999999999994, 0.060134999999999994, 0.059952, 0.059952, 0.07466099999999999, 0.083984, 0.07069399999999999, 0.07069399999999999, 0.058868, 0.058365, 0.059723, 0.059723, 0.061935, 0.070435, 0.066116, 0.06761199999999999, 0.062301999999999996, 0.062301999999999996]"
33-2_RIA3339125464,"[0, 0, 0, 0, 0, 0, 0, 0, 0.060378999999999995, 0.060378999999999995, 0.060378999999999995, 0.060378999999999995, 0.08233599999999999, 0.08233599999999999, 0.08233599999999999, 0.08233599999999999, 0.064178, 0.064178, 0.064178, 0.064178, 0.07847599999999999, 0.07847599999999999, 0.07847599999999999, 0.066315, 0.066315, 0.066315, 0.066315, 0.064026, 0.064026, 0.064026, 0.058303999999999995, 0.058303999999999995, 0.058303999999999995, 0.058303999999999995, 0.05835, 0.05835, 0.05835, 0.05835, 0.05835, 0.05835, 0.059937, 0.059937, 0.059937, 0.059937, 0.059937, 0.067123, 0.067123, 0.067123, 0.067123, 0.067123, 0.067123, 0.067123, 0.066498, 0.066498, 0.066498, 0.06311, 0.06311, 0.06311, 0.06311, 0.06311, 0.057708999999999996, 0.057708999999999996, 0.061508, 0.061508, 0.061508, 0.061508, 0.061126999999999994, 0.061126999999999994, 0.061126999999999994, 0.061126999999999994, 0.061126999999999994, 0.07818599999999999, 0.07818599999999999, 0.07818599999999999, 0.07818599999999999, 0.07818599999999999, 0.07818599999999999, 0.058044, 0.058044, 0.058044, 0.058044, 0.058044, 0.058044, 0.07879599999999999, 0.07879599999999999, 0.07879599999999999, 0.07879599999999999, 0.080719, 0.080719, 0.080719, 0.080719, 0.080719, 0.063461, 0.063461, 0.063461, 0.063461, 0.063461, 0.063461, 0.063461, 0.084686, 0.084686, 0.084686, 0.062241, 0.062241, 0.062241, 0.062241, 0.062241, 0.065262, 0.065262, 0.065262, 0.065262, 0.065262, 0.065262, 0.065262, 0.05751, 0.05751, 0.05751, 0.079849, 0.079849, 0.079849, 0.073074, 0.073074, 0.073074, 0.073074, 0.073074, 0.073074, 0.073074, 0.09304799999999999, 0.09304799999999999, 0.09304799999999999, 0.09304799999999999, 0.09304799999999999, 0.09304799999999999, 0.074463, 0.074463, 0.074463, 0.074463, 0.074463, 0.074463, 0.074463, 0.070267, 0.070267, 0.070267, 0.070267, 0.070267, 0.070267, 0.07193, 0.07193, 0.07193, 0.07193, 0.07193, 0.07193, 0.06636, 0.06636, 0.06636, 0.06636, 0.073257, 0.073257, 0.073257, 0.073257, 0.073257, 0.073257, 0.073257, 0.06776399999999999, 0.06776399999999999, 0.06776399999999999, 0.06776399999999999, 0.06776399999999999, 0.06776399999999999, 0.07466099999999999, 0.07466099999999999, 0.07466099999999999, 0.07466099999999999, 0.06369, 0.06369, 0.06369, 0.06369, 0.06369, 0.06369, 0.080658, 0.080658, 0.080658, 0.07282999999999999, 0.07282999999999999, 0.07282999999999999, 0.07282999999999999, 0.07282999999999999, 0.062285999999999994, 0.062285999999999994, 0.062285999999999994, 0.062285999999999994, 0.062285999999999994, 0.080551, 0.080551, 0.080551, 0.080551, 0.080551, 0.080551, 0.09352099999999999, 0.09352099999999999, 0.09352099999999999, 0.09352099999999999, 0.09352099999999999, 0.09352099999999999, 0.09352099999999999, 0.14260899999999999, 0.14260899999999999, 0.14260899999999999, 0.14260899999999999, 0.15359499999999998, 0.15359499999999998, 0.15359499999999998, 0.15359499999999998, 0.15359499999999998, 0.08569299999999999, 0.08569299999999999, 0.08569299999999999, 0.11065699999999999, 0.11065699999999999, 0.11065699999999999, 0.135193, 0.135193, 0.135193, 0.135193, 0.087006, 0.087006, 0.087006, 0.087006, 0.087006, 0.087006, 0.087006, 0.080612, 0.080612, 0.080612, 0.18650799999999998, 0.18650799999999998, 0.18650799999999998, 0.18650799999999998, 0.18988, 0.18988, 0.18988, 0.18988, 0.069717, 0.069717, 0.069717, 0.069717, 0.069717, 0.069717, 0.07006799999999999, 0.07006799999999999, 0.07006799999999999, 0.07006799999999999, 0.069473, 0.069473, 0.069473, 0.069473, 0.06301899999999999, 0.06301899999999999, 0.06301899999999999, 0.06301899999999999, 0.06301899999999999, 0.06301899999999999, 0.06301899999999999, 0.075531, 0.075531, 0.075531, 0.075531, 0.075531, 0.075531, 0.075531, 0.064056, 0.064056, 0.064056, 0.06330899999999999, 0.06330899999999999, 0.06330899999999999, 0.06330899999999999, 0.06330899999999999, 0.06330899999999999, 0.06330899999999999, 0.073395, 0.073395, 0.073395, 0.073395, 0.08386199999999999, 0.08386199999999999, 0.08386199999999999, 0.08386199999999999, 0.08386199999999999, 0.06604, 0.06604, 0.06604, 0.06604, 0.06604, 0.06604, 0.075195, 0.075195, 0.075195, 0.075195, 0.075195, 0.075195, 0.074615, 0.074615, 0.074615, 0.074615, 0.074615, 0.07576, 0.07576, 0.07576, 0.07576, 0.07576, 0.074173, 0.074173, 0.067108, 0.067108, 0.067108, 0.072021, 0.072021, 0.072021, 0.072021, 0.072021, 0.080215, 0.080215, 0.080215, 0.080215, 0.080215, 0.080215, 0.12088, 0.12088, 0.12088, 0.062485, 0.062485, 0.062485, 0.062485, 0.066879, 0.066879, 0.066879, 0.066879, 0.066879, 0.068329, 0.068329, 0.068329, 0.068329, 0.068329, 0.084198, 0.084198, 0.084198, 0.09794599999999999, 0.09794599999999999, 0.09794599999999999, 0.09794599999999999, 0.09794599999999999, 0.06959499999999999, 0.06959499999999999, 0.06959499999999999, 0.06959499999999999, 0.074112]"
33-3_RIV509678288,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.057602, 0.067429, 0.058852999999999996, 0.07006799999999999, 0.06622299999999999, 0.063431, 0.07193, 0.071823, 0.080353, 0.058594, 0.068756, 0.06808499999999999, 0.06869499999999999, 0.08753999999999999, 0.0746, 0.07486, 0.080704, 0.073471, 0.05928, 0.071121, 0.07635499999999999, 0.07740799999999999, 0.07740799999999999, 0.080719, 0.064316, 0.08428999999999999, 0.07160899999999999, 0.07556199999999999, 0.061904999999999995, 0.06623799999999999, 0.06347699999999999, 0.07957499999999999, 0.075394, 0.059586, 0.056808, 0.090561, 0.062271, 0.10913099999999999, 0.057769999999999995, 0.081802, 0.09228499999999999, 0.09228499999999999, 0.10392799999999999, 0.057983, 0.068878, 0.09945699999999999, 0.11923199999999999, 0.067719, 0.088379, 0.079788, 0.061966, 0.057250999999999996, 0.08126799999999999, 0.074753, 0.06716899999999999, 0.069504, 0.06601, 0.08705099999999999, 0.08705099999999999, 0.081879, 0.082184, 0.08735699999999999, 0.08370999999999999, 0.072021, 0.074142, 0.063812, 0.10574299999999999, 0.10574299999999999, 0.096161, 0.09043899999999999, 0.090027, 0.061522999999999994, 0.087021, 0.084274, 0.060225999999999995, 0.060836999999999995, 0.066147, 0.074158, 0.068787, 0.064941, 0.064941, 0.067566, 0.064377, 0.067978, 0.067978, 0.076447, 0.06362899999999999, 0.062592, 0.07254, 0.07254, 0.067368, 0.088043, 0.069077, 0.069077, 0.081451, 0.06823699999999999, 0.068176, 0.08093299999999999, 0.08093299999999999, 0.07327299999999999, 0.061203, 0.07096899999999999, 0.076218, 0.065735, 0.062851, 0.089172, 0.079651, 0.08370999999999999, 0.075668, 0.08309899999999999, 0.084122, 0.084122, 0.08923299999999999, 0.070251, 0.064987, 0.078308, 0.068573, 0.059875, 0.058837999999999994, 0.060883, 0.069687, 0.065979, 0.07692, 0.067017, 0.082352, 0.061751999999999994, 0.061751999999999994, 0.09613, 0.072403, 0.064606, 0.07205199999999999]"
33-3_RIA4229868108,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06732199999999999, 0.06732199999999999, 0.076141, 0.076141, 0.076141, 0.076141, 0.076141, 0.076141, 0.079391, 0.079391, 0.079391, 0.075958, 0.075958, 0.075958, 0.075958, 0.075958, 0.075958, 0.083649, 0.083649, 0.083649, 0.083649, 0.083649, 0.060607999999999995, 0.060607999999999995, 0.060607999999999995, 0.09787, 0.09787, 0.09787, 0.09787, 0.054382, 0.054382, 0.054382, 0.054382, 0.054382, 0.055160999999999995, 0.055160999999999995, 0.055160999999999995, 0.077301, 0.077301, 0.077301, 0.090652, 0.090652, 0.090652, 0.090652, 0.090652, 0.090652, 0.075241, 0.075241, 0.075241, 0.075241, 0.075241, 0.08261099999999999, 0.08261099999999999, 0.08261099999999999, 0.08261099999999999, 0.08261099999999999, 0.08261099999999999, 0.08261099999999999, 0.094635, 0.094635, 0.094635, 0.094635, 0.094635, 0.106262, 0.106262, 0.106262, 0.089798, 0.089798, 0.089798, 0.092606, 0.092606, 0.06300399999999999, 0.06300399999999999, 0.06300399999999999, 0.06300399999999999, 0.062056999999999994, 0.062056999999999994, 0.062056999999999994, 0.062056999999999994, 0.062056999999999994, 0.062056999999999994, 0.062056999999999994, 0.06271399999999999, 0.06271399999999999, 0.06271399999999999, 0.06271399999999999, 0.069672, 0.069672, 0.069672, 0.069672, 0.069122, 0.069122, 0.069122, 0.069122, 0.069122, 0.069122, 0.07127399999999999, 0.07127399999999999, 0.07127399999999999, 0.07127399999999999, 0.07127399999999999, 0.067535, 0.067535, 0.067535, 0.080917, 0.080917, 0.080917, 0.080917, 0.080917, 0.080917, 0.093872, 0.093872, 0.093872, 0.093872, 0.093872, 0.06218, 0.06218, 0.06218, 0.06218, 0.06218, 0.06218, 0.06218, 0.06218, 0.065552, 0.065552, 0.065552, 0.068497, 0.068497]"
33-4_RIA2809996599,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008057, 0.008057, 0.008057, 0.008057, 0.008057, 0.008057, 0.008057, 0.001282, 0.001282, 0.001282, 0.001282, 0.001862, 0.001862, 0.001862, 0.001862, 0.001862, 0.001862, 0.001862, 0.0015869999999999999, 0.0015869999999999999, 0.0015869999999999999, 0.001648, 0.001648, 0.001648, 0.001648, 0.007858, 0.007858, 0.007858, 0.007858, 0.007858, 0.007858, 0.0019529999999999999, 0.0019529999999999999, 0.0019529999999999999, 0.0019529999999999999, 0.0019529999999999999, 0.0019529999999999999, 0.005142, 0.005142, 0.005142, 0.005142, 0.005356, 0.005356, 0.002335, 0.002335, 0.002335, 0.002335, 0.002335, 0.002335, 0.002335, 0.012711, 0.012711, 0.012711, 0.012711, 0.008301, 0.008301, 0.008301, 0.008301, 0.005905, 0.005905, 0.005905, 0.0036769999999999997, 0.0036769999999999997, 0.0036769999999999997, 0.0036769999999999997, 0.0036769999999999997, 0.0036769999999999997, 0.0036769999999999997, 0.010208, 0.010208, 0.010208, 0.010208, 0.010208, 0.010208, 0.011261, 0.011261, 0.011261, 0.011261, 0.021346999999999998, 0.021346999999999998, 0.021346999999999998, 0.021346999999999998, 0.021346999999999998, 0.021346999999999998, 0.021346999999999998, 0.0021509999999999997, 0.0021509999999999997, 0.0021509999999999997, 0.007843, 0.007843, 0.007843, 0.007843, 0.007843, 0.007843, 0.016769, 0.016769, 0.016769, 0.016769, 0.016769, 0.016769, 0.016769, 0.003922, 0.003922, 0.003922, 0.003922, 0.0013729999999999999, 0.0013729999999999999, 0.0013729999999999999, 0.0013729999999999999, 0.0013729999999999999, 0.001816, 0.001816, 0.001816, 0.001816, 0.001816, 0.001816, 0.001816, 0.001343, 0.001343, 0.001343, 0.001343, 0.001343, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0034639999999999996, 0.0034639999999999996, 0.004059, 0.004059, 0.004059, 0.001831, 0.001831, 0.001831, 0.001831, 0.001831, 0.001831, 0.00296, 0.00296, 0.00296, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0036929999999999997, 0.0036929999999999997, 0.0036929999999999997, 0.0036929999999999997, 0.0036929999999999997, 0.0036929999999999997, 0.0073549999999999996, 0.0073549999999999996, 0.0073549999999999996, 0.001709, 0.001709, 0.001709, 0.005111999999999999, 0.005111999999999999, 0.005111999999999999, 0.005111999999999999, 0.007889, 0.007889, 0.007889, 0.007889, 0.007889, 0.007889, 0.007889, 0.002914, 0.002914, 0.002914, 0.00325, 0.00325, 0.00325, 0.00325, 0.00325, 0.001328, 0.001328, 0.001328, 0.001328, 0.001328, 0.001328, 0.002106, 0.002106, 0.002106, 0.002106, 0.005569, 0.005569, 0.005569, 0.005569, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.003815, 0.003815, 0.003815, 0.003815, 0.0017239999999999998, 0.0017239999999999998, 0.0017239999999999998, 0.0017239999999999998, 0.0017239999999999998, 0.003433, 0.003433, 0.003433, 0.003433, 0.003433, 0.003433, 0.003845, 0.003845, 0.003845, 0.003845, 0.003845, 0.001343, 0.001343, 0.001343, 0.001343, 0.001343, 0.001663, 0.001663, 0.001663, 0.00267, 0.00267, 0.00267, 0.00267, 0.00267, 0.00267, 0.00267, 0.004684, 0.004684, 0.004684, 0.004684, 0.004684]"
33-4_RIV2950944379,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002502, 0.002411, 0.0020599999999999998, 0.0017239999999999998, 0.0017239999999999998, 0.003159, 0.009734999999999999, 0.0019069999999999998, 0.003235, 0.0010379999999999999, 0.001, 0.0019379999999999998, 0.0019379999999999998, 0.0022429999999999998, 0.002518, 0.001892, 0.001984, 0.001984, 0.001099, 0.001, 0.00116, 0.00116, 0.019042999999999997, 0.0027619999999999997, 0.0044859999999999995, 0.00267, 0.00267, 0.002106, 0.002594, 0.003799, 0.0011899999999999999, 0.0034939999999999997, 0.0034939999999999997, 0.0032199999999999998, 0.005371, 0.00148, 0.00148, 0.003708, 0.0014039999999999999, 0.004456, 0.001923, 0.0018009999999999999, 0.001862, 0.005493, 0.002548, 0.002655, 0.003189, 0.002686, 0.003342, 0.003159, 0.008575, 0.008575, 0.001511, 0.0022129999999999997, 0.0022129999999999997, 0.002258, 0.002258, 0.0028079999999999997, 0.003922, 0.003922, 0.012405, 0.005463, 0.003067, 0.006592, 0.001434, 0.003052, 0.018219, 0.005829, 0.002731, 0.003418, 0.003418, 0.003372, 0.003372, 0.0014039999999999999, 0.005402, 0.001328, 0.002594, 0.002594, 0.004456, 0.011658, 0.013427999999999999, 0.001999, 0.001495, 0.002228, 0.001083, 0.001083, 0.001419, 0.003113, 0.002045, 0.002045, 0.002304, 0.007904, 0.0039059999999999997, 0.001709, 0.006226, 0.006226, 0.002289, 0.001312, 0.001312, 0.0019379999999999998, 0.001, 0.00148, 0.00235, 0.003036, 0.001663, 0.001877, 0.001, 0.002136, 0.0015869999999999999, 0.003601, 0.001434, 0.001328, 0.0011899999999999999, 0.001633, 0.002823, 0.0025629999999999997, 0.0027159999999999997, 0.0027159999999999997, 0.005814, 0.001678, 0.0025789999999999997, 0.002518, 0.012938999999999999, 0.013274999999999999, 0.003296, 0.003296, 0.003189, 0.001, 0.001, 0.005249, 0.001328, 0.002411, 0.011429, 0.010100999999999999, 0.001709, 0.008224, 0.008224, 0.0019529999999999999, 0.001, 0.002777, 0.006363, 0.006363, 0.012726, 0.011047, 0.00946, 0.006072999999999999, 0.001236, 0.007751, 0.004105, 0.004105, 0.0019529999999999999, 0.001, 0.001, 0.0034479999999999997, 0.0034479999999999997, 0.001129, 0.001633, 0.0013729999999999999, 0.008133, 0.0015719999999999998, 0.0039059999999999997, 0.0021509999999999997, 0.00267, 0.0031279999999999997, 0.0011899999999999999, 0.003296, 0.0039369999999999995, 0.002304, 0.002304, 0.003326, 0.001, 0.001, 0.003601, 0.003555, 0.007202, 0.0013729999999999999, 0.0031739999999999997, 0.007705999999999999, 0.0015559999999999999, 0.0041199999999999995, 0.001, 0.001, 0.001, 0.001068, 0.001068, 0.001205, 0.004868, 0.005493, 0.001465, 0.001465, 0.002853, 0.0030819999999999997, 0.001816, 0.001877, 0.001785, 0.00502, 0.0017549999999999998, 0.00737, 0.003922, 0.0015559999999999999, 0.0015559999999999999, 0.0034939999999999997, 0.001205, 0.002304, 0.0013579999999999998, 0.005768, 0.0020139999999999997, 0.002335, 0.001343, 0.002319, 0.004898, 0.0036929999999999997, 0.0037689999999999998, 0.005340999999999999, 0.001678, 0.001984, 0.001, 0.005889999999999999, 0.012192, 0.001785, 0.005066, 0.008453, 0.00325, 0.0015559999999999999, 0.001, 0.0029449999999999997, 0.0013729999999999999, 0.0013729999999999999, 0.001465, 0.003067, 0.002869, 0.010086, 0.0015409999999999998, 0.001, 0.013, 0.008072, 0.011382999999999999, 0.005706999999999999, 0.001144]"
