PeerConnectionID,StartTime,EndTime,BytesSent,BytesSent_in_bits/s,BytesReceived,BytesReceived_in_bits/s
LAN1_Leader-3,2024-05-27T20:53:13.589Z,2024-05-27T20:58:17.576Z,"[3838634, 3881824, 3922282, 3974128, 4032040, 4092632, 4151876, 4210049, 4271073, 4338059, 4401666, 4472378, 4536501, 4603685, 4671234, 4736232, 4798414, 4863814, 4934093, 5000829, 5065466, 5144956, 5243994, 5348145, 5456087, 5548896, 5654386, 5770815, 5894358, 6024632, 6150362, 6277182, 6378799, 6460570, 6542937, 6610236, 6670433, 6731167, 6785360, 6837881, 6880695, 6923116, 6976366, 7033332, 7097254, 7148150, 7208369, 7274029, 7339664, 7406569, 7474605, 7543533, 7611465, 7678869, 7746859, 7815581, 7879845, 7950013, 8014348, 8083845, 8149242, 8210752, 8278253, 8345966, 8411328, 8483878, 8550729, 8613788, 8676351, 8741156, 8792785, 8852833, 8917278, 8981969, 9049407, 9117560, 9182247, 9240719, 9300958, 9361872, 9424225, 9488237, 9553359, 9616177, 9681900, 9748490, 9819926, 9896436, 9963627, 10026463, 10094359, 10160806, 10227223, 10296205, 10360137, 10426769, 10491016, 10554508, 10619725, 10688229, 10753298, 10816144, 10879194, 10932922, 10987892, 11039394, 11086613, 11123325, 11158596, 11195381, 11220910, 11236726, 11252500, 11263991, 11271602, 11280780, 11292712, 11303577, 11316458, 11329050, 11349534, 11377208, 11408909, 11439442, 11469465, 11499981, 11529375, 11559712, 11589598, 11618827, 11648910, 11676120, 11702538, 11724053, 11751917, 11792706, 11840436, 11893250, 11946311, 11998560, 12052521, 12104176, 12157073, 12212722, 12265208, 12316045, 12377857, 12442803, 12500867, 12561808, 12629667, 12691734, 12754044, 12816964, 12881819, 12949243, 13015166, 13080536, 13145775, 13208450, 13279803, 13343953, 13409052, 13472361, 13537053, 13602938, 13658322, 13717009, 13781067, 13844343, 13911405, 13978494, 14045236, 14109395, 14179411, 14248385, 14315410, 14385281, 14456142, 14522726, 14590694, 14656696, 14723727, 14786653, 14855206, 14919800, 14986784, 15046822, 15110063, 15179189, 15246361, 15313140, 15377196, 15444349, 15514591, 15583621, 15651388, 15714673, 15784329, 15849721, 15914251, 15979313, 16047879, 16110161, 16174249, 16242115, 16305192, 16366994, 16433499, 16503475, 16568705, 16636032, 16706323, 16773925, 16841128, 16888539, 16950567, 17020662, 17087966, 17151398, 17221308, 17287170, 17351304, 17415353, 17478277, 17541805, 17611937, 17679943, 17747467, 17814698, 17879755, 17950577, 18019160, 18086100, 18154426, 18223527, 18290269, 18352953, 18414940, 18477952, 18545770, 18608993, 18671969, 18737586, 18804110, 18873487, 18940868, 19008590, 19076085, 19144087, 19210238, 19280275, 19346792, 19413430, 19476842, 19548007, 19613817, 19679444, 19743754, 19807413, 19874331, 19941531, 20010038, 20077867, 20145295, 20211266, 20281057, 20346078, 20417582, 20484545, 20549581, 20616713, 20686173, 20752800, 20818770, 20883355, 20947821, 21005807, 21072016, 21134932, 21205719, 21269185, 21336666, 21400137, 21450353, 21508497, 21570121, 21636871, 21704990, 21768943, 21839914, 21904459, 21973942, 22040296, 22099875, 22149722, 22202792, 22250139, 22288347, 22315868, 22347535, 22380033, 22411205, 22435667, 22448351]","[0, 350197.2237484852, 323606.3661338086, 414839.40971513133, 463032.4858284777, 484812.63506914396, 473715.1595874655, 465510.5244478871, 486610.5722564631, 535731.0220065007, 510595.59997263167, 565907.6940431484, 512794.74183932133, 537361.8193443689, 540083.0907424233, 519738.7714641744, 497051.8931551792, 524255.8101722061, 561202.6678096153, 534981.4820761296, 516126.82492991735, 635498.6376687629, 793105.7464554241, 834438.8772405356, 861612.8158003038, 744437.3211730359, 841901.9102750052, 930971.4311619613, 989141.1041040114, 1043297.9051719652, 1007197.7213087749, 1012285.2986574539, 814728.5058966671, 652438.2461963408, 660625.4025965334, 536752.6810939756, 481754.2614263853, 487220.1801535755, 432089.89726925956, 421482.2983867168, 342090.9014520176, 339064.2062627946, 426041.64626001514, 455910.93812486273, 511342.108058443, 407945.60818897985, 481417.30493231234, 524824.0342948508, 524904.1685970118, 536270.1419577011, 543899.7506376721, 550990.2284530754, 543225.5926834622, 540016.731382794, 543290.8696951605, 549702.8688676767, 513946.57854246325, 562539.9478174897, 514220.74122985674, 555595.033023125, 523097.9276183393, 492266.61115449324, 540231.0835525305, 542199.6229578067, 522473.21850785834, 580864.2145269142, 534330.271509609, 503424.89450177347, 502043.77659753576, 518266.3921067929, 412948.6089363649, 479572.5360983158, 515748.134824343, 518492.4694917141, 539481.8769295616, 544305.7290928218, 518345.6347042541, 467004.5074634042, 482347.5072999346, 486848.5175889176, 499654.91092197434, 511583.35598440113, 521471.44900042214, 501559.48879831395, 525832.893649226, 533442.2696899341, 571034.6362622372, 612078.1028997093, 537901.836482369, 502569.9753108785, 542689.2673451478, 532088.3865588453, 530862.5110364468, 552742.6435302906, 511095.67563799344, 533055.364548487, 513897.8304596345, 507759.37452711223, 522006.9410454407, 547588.5037376411, 520744.06787896366, 503029.0908343187, 504323.40707533195, 429594.059903983, 439433.53942183533, 412538.3730323732, 377754.1615266506, 293954.11982710916, 282188.5873746244, 294034.77846739796, 204226.10835287315, 126489.79042709562, 126332.99234036093, 91783.07028710569, 60990.34118013998, 73346.6191545108, 95505.75320595622, 86939.2147856012, 103039.6473674524, 100621.80708462647, 164005.14187719626, 221373.42160310643, 253439.23403056923, 244612.8133517878, 240167.909801804, 243937.9934042807, 235285.6217763594, 242579.51937484244, 238913.64099905535, 234074.7079450734, 240586.10485210677, 217645.38890018547, 211492.04378522717, 172155.79136134795, 222715.79703758864, 326265.7162539551, 381967.13101265277, 422431.3269031407, 424577.48481001187, 418059.379031235, 431849.5457385215, 412989.30982999154, 423163.2878612827, 445138.0863714512, 420191.3493532757, 406580.6457079905, 494286.3500993665, 519580.0161203298, 464837.82836518134, 487227.36742141563, 542800.304822714, 496926.61714571225, 498143.77138691035, 503681.83344689314, 518735.24632605596, 539512.2688148837, 526893.0727500183, 523090.70083963394, 521844.5657475864, 501327.8063785904, 571417.1735930023, 513055.90461358195, 520738.86216521106, 506719.78420386364, 517113.487010959, 527462.4265573408, 443067.5633073666, 469029.3529734711, 512620.3170875442, 506119.42948597844, 536546.4015164846, 536489.3103977675, 534540.0859239768, 512890.96699591656, 560598.3391922993, 551693.7440731948, 536269.170384688, 558469.3552343005, 566833.6722411535, 533257.9818550037, 543658.0631447161, 527589.2044766452, 536745.5477909591, 502693.2062506488, 549081.8293305363, 516354.851688493, 535856.9245269074, 480368.93787474034, 505890.0067233758, 553422.5750357538, 537514.1493217871, 533796.3651585727, 512035.3738375733, 537598.6511596058, 562347.0708520967, 552179.1778039585, 541917.2590790698, 506231.23924716574, 557231.260360049, 523084.8676081373, 515943.7905102852, 520728.28707912564, 548184.7885268518, 498539.1268787921, 512845.59087997413, 543365.4850375585, 504425.2607346713, 494127.48533544864, 532097.9759538199, 559674.6965909256, 521977.88974328886, 538737.6374737471, 562587.5441097862, 540931.6844427455, 537527.24185667, 378840.9928032438, 496414.07706827443, 561160.7044577244, 537724.9570345769, 507844.42318286194, 558661.0420364515, 527782.6206037459, 513194.11030056, 511756.9256710725, 503483.11015334283, 508293.1975154355, 561176.147748155, 544296.1208283958, 539783.3953113286, 538038.4933840454, 520341.98959721567, 566871.4437675657, 548833.4534593177, 535222.9306929938, 546318.9694973673, 553297.1457119703, 533480.9078825942, 501406.9676631907, 496469.84629603464, 503395.21039736026, 542949.1759053669, 506160.51558127726, 503641.93268754316, 524918.9795405347, 532096.853668153, 555162.1265057713, 539046.2007391904, 541785.3003610673, 540009.1818207396, 543908.8859854165, 528872.088429552, 560722.1928441017, 531406.8572236723, 533683.5785666397, 507248.22972613765, 569573.5328354368, 526291.0307950074, 525199.819135306, 514412.0544533331, 509313.28611499764, 535440.3824960672, 537556.0399718975, 548018.6318624704, 542630.4475218367, 538924.4324452049, 527827.6500172873, 558385.3787923477, 520162.9153233699, 572310.6298528098, 535457.2275150331, 520220.4035358603, 537098.8982093096, 555003.9604868585, 534054.746505258, 527421.8658549109, 516529.26418796397, 515823.43394678656, 463922.28838477115, 530073.7602166482, 502899.5951315391, 566726.6215627004, 507572.7380488118, 539567.4298352073, 508117.138639822, 401517.5871027823, 465458.7321624033, 492963.32228597696, 533826.525317667, 544725.5020457344, 511587.652343655, 568332.9041837554, 516022.03867429774, 555648.4600571363, 530812.7635450222, 476675.86827591766, 398753.3732893842, 424844.120501997, 378688.60276616155, 305714.730097806, 220038.15856684378, 253376.29321374264, 260106.22990492405, 249248.354158227, 195700.15261115608, 101544.1700599071]","[3920340, 3951097, 3986304, 4025399, 4063498, 4101103, 4128376, 4157639, 4191304, 4229476, 4267590, 4311643, 4356248, 4398583, 4447525, 4501765, 4555082, 4611469, 4669695, 4733328, 4788712, 4859923, 4927569, 4993777, 5060533, 5128293, 5196765, 5262305, 5333255, 5398865, 5471339, 5535453, 5608119, 5675495, 5742827, 5810300, 5876961, 5944057, 6009350, 6067727, 6137878, 6201440, 6247637, 6301646, 6358979, 6410852, 6460013, 6509665, 6546766, 6579839, 6617762, 6655533, 6697418, 6731278, 6758141, 6784956, 6819702, 6857404, 6897736, 6940947, 6985988, 7031352, 7080010, 7132056, 7186104, 7244901, 7306361, 7358405, 7424143, 7490892, 7558667, 7626720, 7694590, 7761594, 7828350, 7893426, 7957947, 8025266, 8093015, 8157883, 8226551, 8299241, 8368723, 8438539, 8507849, 8576842, 8641722, 8717841, 8781960, 8850165, 8915126, 8981286, 9047389, 9110449, 9170269, 9236483, 9298952, 9370028, 9436075, 9499616, 9563116, 9619065, 9689860, 9752535, 9821588, 9887289, 9952914, 10020349, 10085379, 10094920, 10172255, 10245266, 10273550, 10305477, 10336447, 10368206, 10405645, 10445566, 10487417, 10531477, 10577899, 10630825, 10683468, 10727718, 10777592, 10836815, 10891616, 10944568, 11008265, 11071801, 11134586, 11199650, 11267263, 11334438, 11402099, 11469906, 11537463, 11605837, 11674401, 11734888, 11800184, 11864525, 11930062, 11996634, 12062695, 12132919, 12195034, 12263164, 12324504, 12391949, 12455559, 12526520, 12595039, 12677114, 12758933, 12851152, 12940308, 13029292, 13112312, 13204148, 13287727, 13380215, 13468581, 13555078, 13631007, 13694529, 13754343, 13821588, 13888618, 13955224, 14022803, 14090491, 14159601, 14227156, 14292191, 14357422, 14430929, 14498891, 14561892, 14629599, 14699154, 14766194, 14833023, 14897591, 14961443, 15025879, 15092620, 15160469, 15229510, 15297664, 15362182, 15434262, 15497624, 15573083, 15637028, 15708367, 15772159, 15844525, 15908684, 15978854, 16044628, 16109721, 16175014, 16239093, 16305212, 16369289, 16437701, 16509857, 16577727, 16646093, 16715197, 16784349, 16852206, 16916512, 16982480, 17053681, 17116712, 17177299, 17239014, 17306890, 17370211, 17435499, 17499547, 17570662, 17638367, 17707201, 17775674, 17845110, 17914501, 17983269, 18050699, 18118986, 18187987, 18258289, 18320914, 18391216, 18457877, 18523364, 18590077, 18655618, 18719072, 18785285, 18854100, 18919611, 18985448, 19051648, 19118218, 19185631, 19250243, 19315175, 19379422, 19445056, 19510846, 19574488, 19638273, 19700818, 19763319, 19825735, 19889229, 19954241, 20019397, 20085759, 20153035, 20218707, 20285013, 20351402, 20416848, 20483231, 20547548, 20612656, 20677012, 20741931, 20807445, 20870144, 20932066, 20992883, 21057182, 21122950, 21188615, 21254801, 21319178, 21385194, 21453173, 21519172, 21580785, 21648461, 21713101, 21775856, 21843042, 21906935, 21969995, 22032889, 22096342, 22157349, 22220204, 22284433, 22350817, 22417211, 22482146, 22547926, 22611143, 22670962, 22679277, 22685971, 22784604]","[0, 249386.8027513813, 281605.84637087845, 312813.8472170092, 304618.6399637238, 300887.56175361696, 218074.97041774605, 234167.64610589997, 268447.57660942955, 305286.54602502234, 305954.38705420605, 352555.8836644815, 356708.3489503443, 338610.57129590167, 391312.18266910955, 433715.3599221025, 426189.5047980877, 452006.305323856, 464955.20049919124, 510106.63882987224, 442241.56554169505, 569310.5231731071, 541715.6174874656, 530446.4593171586, 532858.6197362017, 543514.8841457715, 546466.0877841515, 524060.73743100895, 568057.7720808109, 525436.9679163351, 580574.6254206009, 511762.0220637439, 582609.8153801747, 537582.7527573914, 540037.0246291572, 538140.4426730534, 533485.403274985, 538257.4045441482, 520592.06285685906, 468476.8403671173, 560518.0274620565, 508040.8071114719, 369612.1301835478, 432245.4421441862, 458633.6015974893, 415776.5351616424, 393014.7649043891, 396871.1993726459, 296708.6091127864, 265093.2277851737, 303167.5913256576, 301930.3029088485, 334937.9371952366, 271274.2051602487, 214655.42921931308, 214491.46457738063, 277878.5605943674, 302258.5952658619, 322368.08790366957, 345451.1269833555, 360274.22906031803, 363049.62686412665, 389424.8094620677, 416748.94889403816, 432034.40093498863, 470752.21532100585, 491240.7965023794, 415487.8004638561, 527521.9184816714, 533813.1842718358, 542090.5299475513, 543504.359830447, 543158.133455321, 537030.9537002491, 534026.1006600109, 519731.1875697985, 517015.45436877856, 537663.7781832144, 542481.8020229962, 518450.4323958024, 550259.0640897814, 580937.8576908411, 556384.6199356182, 557433.8130781478, 554531.5621445742, 552692.3338747203, 518628.2434723942, 608950.1125947323, 513308.74452550214, 545511.8907326766, 519229.96194191335, 529790.1734424911, 528352.7495527085, 505290.52652895136, 478222.85110218305, 529711.3685348409, 499675.99375819735, 568410.2769465292, 528650.3892425015, 507916.6342986316, 508187.4365721648, 447824.4375630795, 566273.998475783, 501131.7693657336, 552013.9020865199, 526274.3902489214, 525003.0040912862, 539954.1313614378, 520277.95744299353, 76264.39639411292, 618662.1524332894, 583911.6141168866, 226524.81015308536, 255013.32217008295, 248176.43757048156, 253804.2359695041, 299668.1104825507, 319438.6004101229, 334780.86188768345, 352080.43362044496, 371677.7336566689, 423372.4691683895, 420863.74553077994, 354505.5183184296, 398965.27107401565, 473415.25047128444, 438657.1191047925, 423412.6878048804, 509204.3830126758, 508815.58192200155, 502117.428219909, 520429.2386402671, 541282.8963755986, 537511.7492307017, 540811.5684524936, 542379.0586195282, 540635.9411234398, 546887.5590880323, 548627.6298696529, 483974.0025543515, 522563.4798936732, 514415.74259551807, 524280.25023280876, 532511.5039968418, 528869.8077511479, 561632.6546451979, 496709.3224037751, 545052.6052147641, 491064.21176495287, 539227.2820553876, 508812.79402544734, 568134.5913170748, 547782.2672389618, 657019.8105555269, 654419.846105182, 737916.4973576139, 712584.0570681043, 712049.9146934983, 664074.1864278212, 734582.216618815, 669326.8110903471, 739696.2510662661, 706855.8701990973, 692314.5393906331, 606936.096507375, 508544.7106287532, 478507.2084296336, 537425.304423485, 536403.5694898075, 532754.7683220033, 540682.7900760865, 541279.3221273843, 553505.518836805, 540038.7985381496, 520716.8788472804, 521755.0761103977, 588131.8598652332, 543210.9790962421, 503959.6983512074, 542251.8649744194, 556352.056585904, 535886.4923504484, 535128.0484152408, 515810.5543208195, 511428.71889506525, 515091.82313217537, 533912.9792166835, 542865.3863530307, 552286.5222591134, 545640.7455803426, 516276.6909715813, 576169.7839235377, 506487.84434083174, 604092.990899181, 511934.2194931426, 570649.1433486397, 510130.0897364798, 578872.2423854056, 513256.5813919889, 561305.1315155217, 525890.0802266155, 520976.39775662485, 522017.1717364836, 512923.29583613435, 529098.0780082544, 513029.05998219486, 547089.128166849, 576911.1490221131, 543019.1658970868, 546797.7636208874, 552978.0789946379, 553340.9346411478, 543106.5567520417, 514558.04413738044, 527649.0199961431, 568936.6925098345, 504441.15063665446, 485042.35110892565, 493071.6706791412, 543423.6358298641, 506007.37866957724, 523182.8935346234, 512505.94655768026, 568214.8631375716, 541738.0327527188, 550746.9770459874, 547901.3056059919, 555741.338203107, 554708.097625265, 550338.8483442762, 539321.830987292, 546580.8686644793, 552178.4862450808, 562104.0106599769, 500735.0856887952, 562913.6472387222, 532833.4601954033, 523828.0596541281, 534321.5973663407, 523599.08405785233, 508011.10336340126, 530098.3221008669, 550338.535281588, 524071.007035981, 526601.836253836, 529739.4348945912, 532558.2223951545, 539313.2579256465, 516943.0810549171, 519353.721725906, 513649.7568492302, 525471.3994764163, 525598.8264164861, 509689.5211011447, 510231.94873338944, 500582.8231742063, 499828.53237682354, 499502.8252266485, 507884.916583112, 520138.16360464704, 521341.8446742842, 530852.5881639146, 538171.3033292885, 525374.4968915074, 529956.7452350917, 531172.0279667989, 523621.80654302123, 531058.8088142487, 514786.62424819823, 520624.063573149, 514781.11030742706, 519393.4840739166, 523474.36607163906, 502569.50712373626, 495058.6141802, 486394.05837453593, 514487.18672392314, 526182.8900508679, 525718.4591917444, 529037.329190922, 515407.62733753317, 527966.4997798877, 543549.3592680541, 528355.0445571933, 492645.8318895118, 541765.0171612343, 517089.9187421386, 501876.9078098905, 537264.6043019526, 511107.6864446257, 504981.93540780904, 502822.6834050861, 507427.16543622856, 488038.31367500336, 502886.28040891595, 513802.84496567206, 531427.3995742335, 531029.4441476023, 519566.2164703997, 525929.6562816389, 505816.43755623105, 478776.9883279787, 66485.95100813734, 53553.13635757824, 789625.2069945456]"
