Peer,BytesSent,BytesSent_in_bits/s,BytesReceived,BytesReceived_in_bits/s
31,"[0, 0, 0, 703, 32692, 58843, 84819, 110150, 135217, 160899, 185001, 210081, 234499, 258331, 282316, 305952, 329216, 352416, 375956, 400078, 423548, 447824, 471950, 496143, 521099, 546390, 571502, 596175, 621801, 647815, 672081, 696767, 720803, 743684, 767028, 808319, 831343, 854281, 878854, 901969, 925722, 950251, 975157, 1000136, 1025602, 1052951, 1077390, 1102253, 1126732, 1150148, 1174569, 1197588, 1219847, 1243069, 1265835, 1288786, 1312859, 1336600, 1361268, 1375997, 1410664, 1462183, 1511990, 1561619, 1610235, 1659826, 1708338, 1755797, 1803334, 1851366, 1896590, 1943150, 1990090, 2035569, 2082499, 2130508, 2177915, 2225534, 2275169, 2325937, 2375362, 2424519, 2472835, 2521469, 2569431, 2617050, 2664378, 2711888, 2758031, 2805180, 2851422, 2897937, 2944598, 2991821, 3039317, 3086795, 3135766, 3185617, 3234854, 3285660, 3334965, 3384482, 3433953, 3481742, 3528858, 3612212, 3658006, 3697763, 3713239, 3760133, 3805084, 3852534, 3935818, 3983608, 4032698, 4082855, 4132555, 4181758, 4214596, 4244193, 4293818, 4341755, 4389134, 4436885, 4483137, 4528424, 4575173, 4621355, 4667872, 4716818, 4763503, 4811752, 4861112, 4910416, 4959842, 5009510, 5059800, 5109621, 5158636, 5208405, 5255196, 5302922, 5349559, 5395508, 5442592, 5488826, 5536456, 5584683, 5632735, 5682572, 5731628, 5783029, 5831901, 5881139, 5930672, 5979351, 6028287, 6076755, 6124902, 6173554, 6220370, 6267151, 6313933, 6359739, 6407426, 6455041, 6502968, 6551180, 6600959, 6652138, 6701887, 6752048, 6801760, 6852075, 6902376, 6950330, 6998580, 7046740, 7092813, 7177498, 7225192, 7253556, 7281334, 7327430, 7374420, 7422125, 7470342, 7520765, 7572027, 7622767, 7671845, 7722287, 7771002, 7818528, 7903728, 7951325, 8066142, 8082910, 8175342, 8275418, 8369398, 8467113, 8562998, 8659106, 8762425, 8861884, 8962878, 9064843, 9165574, 9264078, 9355587, 9437861, 9519282, 9599920, 9677712, 9755021, 9834395, 9914754, 9994196, 10080053, 10163505, 10249160, 10337292, 10429398, 10523528, 10620548, 10719675, 10828641, 10955319, 11081200, 11200585, 11321209, 11441198, 11558160, 11674161, 11793516, 11911256, 12031286, 12154971, 12280009, 12403128, 12530591, 12657132, 12779951, 12906134, 13032204, 13155126, 13277949, 13398815, 13518487, 13635159, 13752784, 13868449, 13985589, 14099926, 14218725, 14339909, 14459666, 14582635, 14710581, 14839229, 14964739, 15091112, 15214013, 15336735, 15460178, 15578711, 15698645, 15818132, 16008646, 16126920, 16228545, 16288312, 16406913, 16530206, 16650559, 16772680, 16898323, 17023520, 17151038, 17271462, 17396270, 17520049, 17641318, 17835622, 17972554, 18090929, 18197595, 18307329, 18423884, 18540402, 18660366, 18780444, 18902634, 19027075, 19153355, 19277201, 19402358, 19453163, 19575262, 19715580]","[0, 0, 0, 5624.584678392358, 255906.38681898417, 209210.49398343544, 207804.73006244085, 202669.84075546777, 200643.96867306114, 205365.41857710655, 192788.83501589432, 200599.68209934002, 195490.81722504113, 190668.0011215916, 191864.26406220498, 189080.60682594313, 186127.4429316855, 185597.43350716986, 188317.75507742073, 192969.19089883493, 187766.98367344213, 194201.19372761776, 192987.15668917174, 193573.62929487403, 199652.5696846699, 202329.25421538582, 200887.33095576693, 197392.8947432295, 205006.97357310174, 208104.11107405167, 194135.12795488955, 197464.55454917776, 192299.92044718654, 183051.27321183463, 186738.59889262516, 187330.3039115977, 184310.1626385057, 183383.1525283841, 196552.6963078657, 184923.52713636658, 190035.9613394245, 196243.7906177606, 199247.42994853033, 199922.13480112766, 203625.61199576876, 218800.97258932242, 195502.58448742237, 198910.5445077758, 195833.58747243264, 187330.81377822591, 195358.4516976838, 184154.0196640264, 178068.943244001, 185783.4414296532, 182135.64271572063, 183601.03995004843, 192583.21943790186, 189915.86510185068, 197474.3217226334, 182051.37015691338, 470182.48341725813, 412164.5231633335, 398391.5921530551, 397042.9550722395, 388945.4358173552, 396762.39455022814, 388096.7619003763, 379617.17726017185, 380304.2723186956, 384255.6950117708, 361793.3022543157, 372504.68679393386, 375477.50038937887, 363838.88269290415, 375431.435463761, 384081.2681062323, 379235.78869395953, 381037.545809011, 397023.73273062886, 406115.2201799629, 395421.1865672725, 393294.96122351417, 386487.56310171704, 389106.8601262963, 383712.21897245647, 380896.2427911592, 378631.19203090586, 380077.2298817977, 369156.70647380187, 377176.29863466695, 369922.9190984862, 372188.95593278285, 373217.3221139382, 377793.20314439177, 379956.3390906317, 379829.7631888775, 391791.96943932795, 398806.18350410875, 393909.26984866813, 406438.96768998797, 394415.12495417846, 396129.31122602493, 395816.33940746775, 382272.58464197547, 376955.91786009143, 378283.6967521196, 365906.53759745776, 370314.37451919314, 328256.099037888, 375162.4214142484, 359568.3115922125, 379680.3740982379, 377941.3434685101, 381895.7820853762, 393065.0200256088, 401002.14431927126, 397578.32783023885, 393963.5368464194, 435181.1141128291, 373780.5329847997, 397004.0836254398, 383507.0589063187, 379008.9232131408, 382048.92633459176, 369980.47347315634, 362269.3021144513, 374014.5596653194, 369431.8062431726, 372130.39057307533, 391589.1989842565, 373480.1483166532, 386064.1605859215, 394810.5929784245, 394460.30451006815, 395396.18655146664, 397312.3672044906, 402332.4952154027, 398619.2054689887, 392107.4296286117, 398127.92271920247, 374368.92514506605, 381781.78493460605, 373099.67147682654, 367540.3311279617, 376744.76164772594, 369805.3636764931, 381101.6129535511, 385778.73384840915, 384422.5161368143, 398691.4128044511, 392440.3766890727, 411183.5118870153, 390997.48765014927, 393926.31189378013, 396249.12804919604, 389433.8064526401, 391451.77024100546, 387792.27548711, 385143.8924270583, 389234.5586165876, 374524.61367084086, 374242.11115673144, 374235.2475332039, 366518.01693442755, 381511.0504772522, 380902.66558461776, 383406.4020296517, 385679.818398825, 398199.4567157556, 409418.09381272516, 398008.3910290659, 401305.8068562607, 397678.3230576782, 402534.24070293334, 402445.3534588163, 383651.2251879791, 385923.46131622005, 385284.7988133619, 368613.8651876068, 384292.6237199721, 381301.82722991373, 378969.9565203999, 348524.0326782826, 368782.1019086523, 375943.77027269267, 381603.9455499499, 385712.07418148534, 403363.7362703808, 410145.68865113164, 405862.6073761963, 392596.4435508557, 403582.1543385956, 389737.0313314197, 380244.8538389879, 386610.77767287794, 379459.96687966667, 918414.4137280595, 565773.3607159171, 739531.0731366894, 800581.4797864961, 751993.434375085, 781650.8023892408, 767007.1361315505, 768743.855692997, 826591.0957762019, 795644.7950623704, 807917.6704303122, 815804.023878618, 805767.4955423251, 788149.4551523346, 731951.6458780625, 658220.3098455362, 651311.1576891849, 645181.1382851041, 622430.338852708, 618362.4740070188, 634991.8632605897, 642892.0997751107, 635570.2180068213, 686747.8137985738, 667669.3879235034, 685180.4451160007, 705102.2295575467, 737030.7416995353, 753053.1217566056, 776170.3124766964, 792848.2726407023, 871707.3794495811, 1013237.8825334109, 1007214.7870045257, 955025.9306237528, 964962.9048107585, 959953.6179254039, 935586.582593904, 928138.5951655201, 954780.3566461329, 942101.7667846284, 960147.152073215, 989479.9911663653, 1000271.2564958207, 984921.5952905173, 1019632.8426624972, 1012380.7467018894, 982596.0686069478, 1009477.1233699245, 1008551.386362599, 983519.1700999225, 982542.8726716314, 966959.7329890846, 957045.2454973927, 933738.0266235239, 940832.0676224479, 925400.0705063844, 937066.1341739479, 914821.4125144229, 950206.303574837, 969650.3831402201, 957818.9956202968, 983953.0774714208, 1023622.888423112, 1029175.7657076691, 1003884.1914271102, 1011008.2875369915, 983186.1276608927, 981752.9545452005, 987667.1622151497, 948175.5229754646, 959421.618720097, 955973.5297166862, 944060.3598965551, 945363.986922981, 951743.4472495951, 875753.0620101034, 948479.4560903567, 986445.6540155604, 962697.7492526897, 976997.6793142466, 1005130.8333024858, 1001519.2484909947, 1020177.367967052, 963685.7683468952, 998351.6818319124, 990249.0740475314, 970157.2025698752, 962502.3160555132, 947994.5882064528, 946539.6710071994, 929421.0376227561, 941112.9602656214, 932539.5145229553, 932988.3288203332, 958745.4497798322, 960450.0622165044, 977733.56299291, 995728.909129346, 1010132.2003294243, 990601.0761507333, 1001441.442727748, 974777.964737747, 1004792.425819179, 975142.1865217165]","[0, 0, 0, 617, 29520, 53829, 78937, 104355, 129880, 155994, 180866, 206052, 231133, 254836, 278916, 303326, 326635, 349431, 372950, 396804, 420102, 444560, 468234, 491887, 516698, 541601, 566518, 591535, 616700, 642226, 666389, 691031, 714779, 738244, 761693, 803361, 826737, 850111, 874405, 898435, 922417, 946811, 971802, 996470, 1021100, 1045769, 1070403, 1095121, 1119836, 1143304, 1167814, 1191229, 1214212, 1237327, 1260525, 1284156, 1307837, 1331821, 1356758, 1371271, 1405473, 1457113, 1506769, 1555400, 1605190, 1655037, 1704071, 1752126, 1800065, 1847286, 1892642, 1938955, 1984092, 2028986, 2074764, 2120305, 2166800, 2213598, 2261134, 2312490, 2361696, 2411965, 2460650, 2508847, 2556849, 2603944, 2650971, 2698288, 2744178, 2790030, 2835583, 2882004, 2927383, 2973852, 3020812, 3067609, 3115710, 3164532, 3213488, 3264001, 3312118, 3361669, 3410277, 3456905, 3503647, 3586103, 3631464, 3671000, 3687334, 3734153, 3779861, 3828233, 3911312, 3959322, 4008577, 4057344, 4105927, 4154190, 4185117, 4215277, 4263533, 4312122, 4359698, 4406270, 4452767, 4498274, 4544532, 4590952, 4637961, 4685755, 4733534, 4781998, 4830493, 4879987, 4929793, 4978366, 5029047, 5078767, 5128704, 5178808, 5226223, 5273835, 5320566, 5365906, 5411382, 5457700, 5503376, 5550092, 5597415, 5645212, 5693227, 5744233, 5793901, 5843192, 5892995, 5941770, 5990895, 6038605, 6085909, 6135030, 6180728, 6226627, 6272357, 6317844, 6363527, 6410548, 6458340, 6505670, 6553954, 6604943, 6653824, 6704145, 6753441, 6802613, 6850923, 6899020, 6946779, 6993205, 7039696, 7124535, 7172194, 7199607, 7228974, 7276025, 7324263, 7371539, 7420132, 7470152, 7519623, 7569831, 7618728, 7667941, 7716696, 7764281, 7846808, 7895793, 7970743, 7986385, 8057034, 8129649, 8197453, 8269726, 8341829, 8411476, 8488451, 8562506, 8637450, 8711966, 8789487, 8866282, 8941503, 9013996, 9089775, 9159663, 9230427, 9299414, 9368048, 9437472, 9510396, 9581807, 9652038, 9723887, 9797246, 9869737, 9946288, 10020434, 10095653, 10177460, 10279537, 10375971, 10472714, 10565990, 10659976, 10751637, 10843947, 10935615, 11031099, 11122365, 11221559, 11319562, 11417622, 11515897, 11614900, 11712414, 11812967, 11910318, 12008636, 12105608, 12201375, 12292877, 12387012, 12479528, 12573914, 12663756, 12756636, 12849690, 12947866, 13040837, 13140212, 13237657, 13339922, 13439645, 13541306, 13633697, 13734739, 13828365, 13925850, 14017493, 14114002, 14257572, 14351456, 14432244, 14484739, 14577876, 14675411, 14773263, 14870102, 14970136, 15070561, 15168222, 15268652, 15368616, 15462584, 15556859, 15708139, 15820006, 15911466, 15994414, 16080494, 16169945, 16265643, 16359444, 16452282, 16550065, 16648406, 16748644, 16847982, 16946552, 16994972, 17091398, 17204851]","[0, 0, 0, 4936.513153012923, 231218.92832627153, 194474.31831453223, 200860.83932890993, 203365.91576812917, 204309.94137231764, 208819.89489613584, 198947.9671610374, 201447.51169672958, 200798.80362115064, 189635.93616083777, 192624.2017351635, 195272.3647242034, 186487.47280324352, 182365.478199545, 188149.75708011293, 190825.2665492417, 186390.93249356007, 195657.1427002008, 189371.5471880731, 189252.96795402205, 198492.54313376924, 199225.23497393355, 199327.39827273192, 200145.0187569964, 201318.99203805142, 204200.25906343674, 193311.09769941465, 197112.59633803932, 189995.77761606697, 187723.35675519862, 187578.53861519738, 189040.68933637967, 187127.96915556415, 186868.85548864113, 194321.05172763966, 192243.66675694956, 191868.07665735186, 195163.7257258613, 199927.42800304032, 197433.01258153716, 196940.97319782394, 197360.09334184046, 197062.50936057785, 197750.5063404739, 197721.6027771221, 187746.8200267939, 196070.41689980877, 187322.05440867014, 183860.84381943822, 184927.4071417808, 185591.7877413374, 189040.83373533154, 189447.23214842164, 191859.7408956146, 199627.7428570338, 175500.53668667344, 463876.78369459056, 413132.3897318244, 397184.1293379824, 389058.69875701715, 398337.81675768667, 398810.69836549525, 392272.4792577277, 384384.20124588447, 383520.358340484, 377767.62442760915, 362849.3248510683, 370528.5151746534, 361055.5322095114, 359158.8422485646, 366215.70047723624, 364336.7638886577, 371940.1887565303, 374467.99744175223, 380234.04655210755, 410818.9398796702, 393669.2548732492, 402192.0730440819, 389439.389635999, 385610.5924620436, 384031.76140113, 376704.7476945756, 376223.2318241174, 378533.0525153348, 367132.6335163779, 366800.8364382536, 364411.16819477594, 371436.65709810145, 362963.79264795245, 371761.1324876248, 375668.4777540433, 374381.6197099885, 384831.6409436965, 390574.2587481584, 391661.21157940326, 404095.05203112104, 384911.8317268709, 396401.30133483326, 388911.39419783687, 372985.7113141123, 373963.71009218623, 374207.9761565854, 362447.5193116867, 368255.65357349813, 346445.164163891, 374562.6188732949, 365623.64741568087, 387057.8524073624, 377010.8838749159, 383656.0650673101, 394386.0793136422, 389889.8883202158, 388642.8172005041, 386437.66012923815, 409852.62799238786, 380888.6344881272, 386052.0630322293, 388723.15651180776, 380584.90427423164, 372615.7305217793, 371940.2014321303, 364028.90481814294, 370086.27800500777, 371335.7339064892, 376066.2888884174, 382372.69537840365, 382232.03075054253, 387784.52000846807, 387891.8458123602, 395980.4281874719, 398436.18365029234, 388552.93601851293, 405460.7807703233, 397810.6617651051, 399483.19440474384, 400807.8836815596, 379361.3795638059, 380869.8457749717, 373851.8412346069, 362669.0781834299, 363878.44957247295, 370477.3086520226, 365467.0086913969, 373691.9046720768, 378590.5627158793, 382371.53462361626, 384112.5658440197, 408023.75261402235, 397365.83694871166, 394350.31719941273, 398409.2577902973, 390201.6903853662, 392963.8943316734, 381726.609827893, 378400.5251458309, 392986.739178713, 365580.3806375259, 367186.33664498304, 365819.7058402138, 363964.57395872334, 365478.4299095664, 376150.83514252276, 382326.31143174623, 378624.1133388631, 386240.51680133387, 407898.1389640741, 391064.0040097889, 402585.9943663975, 394350.4692685806, 393389.931080088, 386515.60485464754, 384795.1645009916, 381996.1683896025, 371412.48575258313, 371958.0080118369, 384991.6664028596, 381022.49361484085, 366267.93579874095, 368461.09255875926, 376422.4571730113, 385928.3543113383, 378172.30836374837, 388719.8224554832, 400139.93845581287, 395815.8103782252, 401607.16519072326, 391148.7839028585, 393748.84974491154, 390057.05301188456, 380716.88543209527, 374481.51476716634, 391813.5845657963, 599517.8911939664, 527928.6531249648, 565219.8503764716, 580891.3994743996, 542544.6676234053, 578130.8644257383, 576775.6360790507, 557109.8016703508, 615833.8606329709, 592420.5621037858, 599526.8818682423, 596185.6062674589, 620103.008428988, 614423.7978101574, 601679.5592320963, 580003.4550910634, 606167.4371195262, 559183.4545582714, 566175.8957623781, 551796.3907031607, 549060.4853747751, 555420.0579034308, 583405.9381284902, 571245.7740385039, 561874.1514605997, 574767.0716147047, 586872.3800719521, 580064.3624631969, 612421.0707860058, 593164.864041036, 601627.578094533, 654449.9402771025, 816502.8948921374, 771570.8590897847, 773876.9923083493, 746200.5063496702, 751917.5606843621, 733199.703889515, 738587.1286563757, 733294.9705525603, 763976.1440317442, 730110.7785344082, 793516.3242253773, 784037.2924654398, 784430.628988608, 786171.1632890073, 792028.07934271, 780176.926465116, 804428.0833728664, 778792.6355372772, 786653.2777782469, 775751.4439307862, 766145.0608549942, 731782.6475768734, 753359.8300217065, 739999.2068352244, 755149.3127507565, 718698.5752443548, 743123.464433235, 744311.9032085557, 785524.7085030135, 743613.9259451344, 795127.8768632312, 779594.0040486698, 818114.7720245932, 797663.2373844129, 813296.2205046586, 739120.8041490578, 808306.5544562886, 749099.6040285757, 779827.1441195797, 733087.1328101376, 772144.20644199, 731281.963982716, 750483.0451260007, 747735.4101056563, 735419.3129181385, 744875.5646877134, 780325.1527018526, 782724.46374794, 774748.7279690986, 800253.4032934401, 803369.4277944184, 781296.8857506227, 803673.9418084372, 799643.2385688319, 751729.5862931652, 754202.5912887906, 773274.2096671558, 749030.020674837, 731280.5633244438, 738805.8041052289, 758991.385805815, 715618.3451853198, 766236.4922264637, 749722.0935718493, 742590.4390414102, 782399.762937072, 786894.4771395429, 801796.997172245, 794585.1542649614, 788708.3095698082, 880924.095168649, 792275.6066206913, 765607.5313685839]"
