Peer,CPU,VMEM,RMEM
LAN2-Client,"[0.63, 0.63, 0.63, 0.66, 0.66, 0.66, 0.68, 0.68, 0.68, 0.67, 0.67, 0.7, 0.72, 0.65, 0.67, 0.68, 0.63, 0.74, 0.61, 0.44, 0.62, 0.62, 0.63, 0.56, 0.65, 0.57, 0.61, 0.58, 0.67, 0.56, 0.63, 0.69, 0.63, 0.67, 0.63, 0.6, 0.59, 0.61, 0.66, 0.61, 0.62, 0.66, 0.69, 0.64, 0.59, 0.58, 0.61, 0.67, 0.65, 0.6, 0.7, 0.59, 0.62, 0.69, 0.64, 0.67, 0.69, 0.67, 0.64, 0.6, 0.58, 0.6, 0.65, 0.66, 0.63, 0.63, 0.68, 0.59, 0.6, 0.63, 0.64, 0.59, 0.57, 0.65, 0.6, 0.48, 0.61, 0.57, 0.47, 0.6, 0.54, 0.48, 0.53, 0.52, 0.54, 0.51, 0.54, 0.52, 0.49, 0.54, 0.54, 0.44, 0.48, 0.48, 0.51, 0.51, 0.53, 0.49, 0.49, 0.54, 0.56, 0.49, 0.46, 0.49, 0.57, 0.52, 0.52, 0.56, 0.53, 0.55, 0.53, 0.53, 0.5, 0.55, 0.52, 0.53, 0.52, 0.55, 0.51, 0.54, 0.58, 0.54, 0.47, 0.49, 0.58, 0.53, 0.57, 0.44, 0.6, 0.32, 0.5, 0.32, 0.39, 0.43, 0.55, 0.47, 0.57, 0.46, 0.59, 0.49, 0.56, 0.55, 0.51, 0.57, 0.54, 0.5, 0.45, 0.55, 0.59, 0.53, 0.49, 0.54, 0.59, 0.59, 0.49, 0.6, 0.48, 0.57, 0.59, 0.59, 0.51, 0.58, 0.55, 0.5, 0.5, 0.47, 0.55, 0.55, 0.6, 0.53, 0.56, 0.54, 0.51, 0.53, 0.54, 0.59, 0.54, 0.56, 0.62, 0.58, 0.53, 0.51, 0.56, 0.57, 0.39, 0.35, 0.51, 0.54, 0.53, 0.54, 0.5, 0.54, 0.55, 0.6, 0.53, 0.55, 0.53, 0.59, 0.56, 0.56, 0.54, 0.62, 0.53, 0.57, 0.56, 0.52, 0.56, 0.52, 0.52, 0.5, 0.59, 0.6, 0.4, 0.26, 0.31, 0.47, 0.5, 0.55, 0.53, 0.57, 0.56, 0.54, 0.52, 0.61, 0.49, 0.51, 0.44, 0.59, 0.55, 0.54, 0.55, 0.5, 0.56, 0.61, 0.59, 0.59, 0.48, 0.55, 0.56, 0.59, 0.55, 0.55, 0.55, 0.53, 0.5, 0.28, 0.5, 0.58, 0.59, 0.51]","[1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158866.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.09375, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875, 1158864.546875]","[190.0483432, 190.5873456, 191.1842186, 191.6547893, 192.2546892, 192.7867567, 193.3529723, 193.8873215, 194.4489742, 194.9489992, 195.3515625, 195.9765625, 196.6015625, 197.1015625, 197.8515625, 198.3515625, 198.9765625, 199.3359375, 199.9609375, 200.45703125, 200.95703125, 201.5703125, 201.9453125, 202.8203125, 203.3203125, 203.94140625, 204.31640625, 205.31640625, 205.921875, 206.421875, 206.78515625, 204.9921875, 203.5703125, 204.0703125, 204.5625, 204.9375, 205.6875, 206.0625, 206.1875, 206.28125, 206.53125, 206.390625, 206.390625, 206.390625, 206.38671875, 206.3828125, 206.75390625, 206.74609375, 206.73046875, 206.5859375, 206.5859375, 206.8203125, 206.81640625, 206.9375, 206.93359375, 206.93359375, 206.93359375, 206.91015625, 204.94921875, 204.9453125, 204.91796875, 204.90625, 204.90234375, 204.8828125, 204.77734375, 204.87890625, 204.87109375, 204.84765625, 204.84375, 204.93359375, 205.03125, 204.99609375, 205.09765625, 204.95703125, 205.1796875, 205.1796875, 205.16796875, 205.16796875, 197.65234375, 201.30859375, 201.13671875, 201.375, 201.4609375, 201.453125, 201.546875, 201.52734375, 201.484375, 201.3203125, 201.5078125, 201.46875, 201.44140625, 201.27734375, 201.3828125, 201.2734375, 201.0703125, 201.0546875, 201.27734375, 201.09375, 201.1484375, 200.83203125, 200.92578125, 200.89453125, 200.7109375, 200.65625, 200.62890625, 200.55859375, 200.51171875, 200.76171875, 200.56640625, 200.375, 200.4609375, 200.4296875, 200.23046875, 200.19140625, 200.171875, 200.12890625, 199.79296875, 200.25, 200.05859375, 199.88671875, 200.11328125, 199.953125, 199.90625, 199.8515625, 199.8046875, 199.88671875, 199.71875, 199.70703125, 199.6796875, 199.9296875, 199.890625, 200.015625, 199.796875, 199.75390625, 199.8203125, 199.80078125, 199.78125, 199.70703125, 199.79296875, 199.84375, 199.8125, 199.63671875, 199.5703125, 199.66015625, 199.51953125, 199.7265625, 199.7890625, 199.76953125, 199.8359375, 199.7734375, 199.7109375, 199.77734375, 199.8828125, 199.82421875, 199.79296875, 200.00390625, 200.09375, 200.2890625, 200.27734375, 200.2421875, 200.1796875, 200.5390625, 200.48828125, 200.45703125, 200.53515625, 200.57421875, 200.921875, 201.015625, 201.09375, 201.19921875, 201.40234375, 201.48828125, 201.53125, 201.7578125, 201.83984375, 201.921875, 202.16015625, 202.375, 202.3515625, 202.45703125, 202.53515625, 202.6171875, 202.8203125, 202.64453125, 202.7265625, 202.7890625, 202.74609375, 202.83203125, 202.59765625, 202.9140625, 202.77734375, 202.72265625, 202.91015625, 202.9609375, 202.7421875, 202.921875, 202.85546875, 202.828125, 202.9453125, 202.88671875, 202.80859375, 203.0546875, 202.99609375, 202.9453125, 203.01171875, 203.05078125, 202.859375, 202.94140625, 203.0234375, 202.71484375, 203.1640625, 202.87109375, 203.0859375, 202.9296875, 202.99609375, 203.1171875, 203.07421875, 203.13671875, 203.09375, 203.03125, 203.375, 203.20703125, 203.15234375, 203.12109375, 203.09375, 203.1484375, 203.3828125, 203.0546875, 202.98828125, 203.06640625, 203.1484375, 203.26953125, 203.1328125, 203.2265625, 203.32421875, 203.19140625, 203.26171875, 203.21875, 203.17578125, 203.25390625, 203.32421875, 203.25390625, 203.34765625, 203.4375, 203.3984375, 203.34765625, 203.296875, 203.37890625, 203.4453125, 203.53125]"
